,min,squad,g+a_1,crdr,starts,pk,g-pk,ast,g-pk_1,crdy,mp,g+a-pk,gls_1,gls,player,g+a,ast_1
1687,390,Spain,0.0,0,4,0,0,0,0.0,0,4,0.0,0.0,0,Rodri,0,0.0
1688,213,Uruguay,0.0,0,3,0,0,0,0.0,1,3,0.0,0.0,0,Rodrigo Bentancur,0,0.0
1689,599,Argentina,0.0,0,7,0,0,0,0.0,0,7,0.0,0.0,0,Rodrigo De Paul,0,0.0
1690,56,Spain,0.00,0,0,0,0,0,0.00,1,2,0.00,0.00,0,Rodrigo Riquelme,0,0.00
1691,181,Brazil,0.5,0,1,0,0,1,0.0,0,5,0.5,0.0,0,Rodrygo,1,0.5
1692,5,Mexico,0.0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,Rogelio Funes Mori,0,0.0
1693,630,Lithuania,0.00,0,7,0,0,0,0.00,1,7,0.00,0.00,0,Rokas Lekiatas,0,0.00
1694,469,Hungary,0.58,0,6,0,2,1,0.38,1,6,0.58,0.38,2,Roland Sallai,3,0.19
1695,5,Lithuania,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Rolandas Baravykas,0,0.00
1696,466,Morocco,0.19,0,6,0,1,0,0.19,1,6,0.19,0.19,1,Romain Saïss,1,0.0
1697,266,Ukraine,1.02,0,3,0,1,2,0.34,2,6,1.02,0.34,1,Roman Yaremchuk,3,0.68
1698,389,Belarus,0.23,0,5,0,0,1,0.00,0,6,0.23,0.00,0,Roman Yuzepchuk,1,0.23
1699,74,Austria,0.00,0,1,0,0,0,0.00,0,3,0.00,0.00,0,Romano Schmid,0,0.00
1700,68,Ecuador,0.0,0,1,0,0,0,0.0,0,2,0.0,0.0,0,Romario Ibarra,0,0.0
1701,55,Belgium,0.0,0,0,0,0,0,0.0,0,2,0.0,0.0,0,Romelu Lukaku,0,0.0
1702,58,IR Iran,1.55,0,1,0,1,0,1.55,0,2,1.55,1.55,1,Roozbeh Cheshmi,1,0.0
1703,58,Northern Ireland,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Ross McCausland,0,0.00
1704,664,Gibraltar,0.00,0,8,0,0,0,0.00,0,8,0.00,0.00,0,Roy Chipolina,0,0.00
1705,506,Israel,0.00,2,6,0,0,0,0.00,2,6,0.00,0.00,0,Roy Revivo,0,0.00
1706,285,Switzerland,0.32,0,4,0,0,1,0.0,1,4,0.32,0.0,0,Ruben Vargas,1,0.32
1707,10,Wales,0.0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,Rubin Colwill,0,0.0
1708,180,Portugal,0.00,0,2,0,0,0,0.00,0,2,0.00,0.00,0,Rui Patrício,0,0.00
1709,90,Belarus,0.00,0,1,0,0,0,0.00,1,1,0.00,0.00,0,Ruslan Khadarkevich,0,0.00
1710,279,Ukraine,0.00,0,3,0,0,0,0.00,4,7,0.00,0.00,0,Ruslan Malinovskyi,0,0.00
1711,526,Malta,0.00,0,6,0,0,0,0.00,1,6,0.00,0.00,0,Ryan Camenzuli,0,0.00
1712,321,Scotland,0.00,0,4,0,0,0,0.00,1,8,0.00,0.00,0,Ryan Christie,0,0.00
1713,90,Scotland,0.00,0,1,0,0,0,0.00,0,3,0.00,0.00,0,Ryan Jack,0,0.00
1714,252,Rep. of Ireland,0.00,0,2,0,0,0,0.00,0,4,0.00,0.00,0,Ryan Manning,0,0.00
1715,614,Scotland,0.15,0,7,0,1,0,0.15,2,7,0.15,0.15,1,Ryan Porteous,1,0.00
1716,262,Qatar,0.0,0,3,0,0,0,0.0,0,3,0.0,0.0,0,Ró-Ró,0,0.0
1717,424,Slovakia,0.42,0,4,0,1,1,0.21,2,8,0.42,0.21,1,Róbert Boženík,2,0.21
1718,381,Slovakia,0.47,0,6,0,2,0,0.47,0,7,0.47,0.47,2,Róbert Mak,2,0.00
1719,440,Slovakia,0.00,0,6,0,0,0,0.00,0,9,0.00,0.00,0,Róbert Polievka,0,0.00
1720,8,Faroe Islands,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Rógvi Baldvinsson,0,0.00
1721,26,Costa Rica,0.0,0,0,0,0,0,0.0,0,2,0.0,0.0,0,Rónald Matarrita,0,0.0
1722,360,Portugal,0.0,0,4,0,0,0,0.0,1,4,0.0,0.0,0,Rúben Dias,0,0.0
1723,268,Portugal,0.0,0,4,0,0,0,0.0,1,5,0.0,0.0,0,Rúben Neves,0,0.0
1724,630,Iceland,0.00,0,7,0,0,0,0.00,0,7,0.00,0.00,0,Rúnar Alex Rúnarsson,0,0.00
1725,27,Azerbaijan,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Rüstəm Əhmədzadə,0,0.00
1726,533,Romania,0.51,0,6,1,0,2,0.00,2,8,0.34,0.17,1,Răzvan Marin,3,0.34
1727,90,Qatar,0.0,0,1,0,0,0,0.0,1,1,0.0,0.0,0,Saad Al Sheeb,0,0.0
1728,840,Georgia,0.11,0,9,0,0,1,0.00,2,9,0.11,0.00,0,Saba Kvirkvelia,1,0.11
1729,157,Georgia,0.57,0,2,0,0,1,0.00,0,4,0.57,0.00,0,Saba Lobzhanidze,1,0.57
1730,14,Georgia,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Saba Sazonov,0,0.00
1731,90,IR Iran,0.0,0,1,0,0,0,0.0,0,1,0.0,0.0,0,Sadegh Moharrami,0,0.0
1732,217,IR Iran,0.0,0,2,0,0,0,0.0,0,3,0.0,0.0,0,Saeid Ezatolahi,0,0.0
1733,242,Israel,0.00,0,3,0,0,0,0.00,1,6,0.00,0.00,0,Sagiv Yehezkel,0,0.00
1734,223,Saudi Arabia,0.4,0,3,0,1,0,0.4,1,3,0.4,0.4,1,Saleh Al-Shehri,1,0.0
1735,270,Saudi Arabia,0.67,0,3,0,2,0,0.67,1,3,0.67,0.67,2,Salem Al-Dawsari,2,0.0
1736,2,Türkiye,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Salih Uçan,0,0.00
1737,455,Türkiye,0.20,0,5,0,0,1,0.00,2,7,0.20,0.00,0,Salih Özcan,1,0.20
1738,250,Ghana,0.0,0,3,0,0,0,0.0,0,3,0.0,0.0,0,Salis Abdul Samed,0,0.0
1739,44,Saudi Arabia,0.0,0,1,0,0,0,0.0,0,1,0.0,0.0,0,Salman Al-Faraj,0,0.0
1740,95,Canada,0.0,0,1,0,0,0,0.0,1,3,0.0,0.0,0,Sam Adekugbe,0,0.0
1741,45,IR Iran,0.0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,Saman Ghoddos,0,0.0
1742,270,Türkiye,0.33,0,3,0,0,1,0.00,0,3,0.33,0.00,0,Samet Akaydın,1,0.33
1743,45,Saudi Arabia,0.0,0,1,0,0,0,0.0,0,1,0.0,0.0,0,Sami Al-Najei,0,0.0
1744,25,Austria,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Samson Baidoo,0,0.00
1745,446,Sweden,0.00,0,5,0,0,0,0.00,1,6,0.00,0.00,0,Samuel Gustafson,0,0.00
1746,100,Cameroon,0.0,0,1,0,0,0,0.0,0,2,0.0,0.0,0,Samuel Oum Gouet,0,0.0
1747,14,San Marino,0.00,0,0,0,0,0,0.00,1,1,0.00,0.00,0,Samuel Pancotti,0,0.00
1748,437,Norway,0.00,0,4,0,0,0,0.00,1,8,0.00,0.00,0,Sander Berge,0,0.00
1749,300,Slovenia,0.30,0,3,0,1,0,0.30,0,7,0.30,0.30,1,Sandi Lovrić,1,0.00
1750,1,Georgia,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Sandro Altunashvili,0,0.00
1751,175,Italy,1.03,0,2,0,0,2,0.00,1,3,1.03,0.00,0,Sandro Tonali,2,1.03
1752,684,Liechtenstein,0.00,0,8,0,0,0,0.00,3,8,0.00,0.00,0,Sandro Wieser,0,0.00
1753,516,Liechtenstein,0.17,0,7,0,1,0,0.17,0,8,0.17,0.17,1,Sandro Wolfinger,1,0.00
1754,60,Bosnia & Herz'na,0.00,0,0,0,0,0,0.00,0,3,0.00,0.00,0,Sanjin Prcić,0,0.00
1755,126,IR Iran,0.0,0,2,0,0,0,0.0,0,3,0.0,0.0,0,Sardar Azmoun,0,0.0
1756,45,Armenia,0.00,0,0,0,0,0,0.00,0,2,0.00,0.00,0,Sargis Adamyan,0,0.00
1757,134,Austria,0.00,0,1,0,0,0,0.00,0,3,0.00,0.00,0,Sasa Kalajdzic,0,0.00
1758,270,Saudi Arabia,0.0,0,3,0,0,0,0.0,1,3,0.0,0.0,0,Saud Abdulhamid,0,0.0
1759,255,Bosnia & Herz'na,0.00,0,2,0,0,0,0.00,0,6,0.00,0.00,0,Saïd Hamulic,0,0.00
1760,245,Serbia,0.0,0,3,0,0,0,0.0,2,3,0.0,0.0,0,Saša Lukić,0,0.0
1761,18,Gibraltar,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Scott Ballantine,0,0.00
1762,270,Scotland,0.00,0,3,0,0,0,0.00,1,3,0.00,0.00,0,Scott McKenna,0,0.00
1763,653,Scotland,1.10,0,7,0,7,1,0.96,1,8,1.10,0.96,7,Scott McTominay,8,0.14
1764,64,Gibraltar,0.00,0,0,0,0,0,0.00,0,2,0.00,0.00,0,Scott Wiseman,0,0.00
1765,128,Montenegro,0.00,0,2,0,0,0,0.00,0,3,0.00,0.00,0,Sead Haksabanović,0,0.00
1766,614,Bosnia & Herz'na,0.00,0,7,0,0,0,0.00,3,7,0.00,0.00,0,Sead Kolašinac,0,0.00
1767,616,Israel,0.00,0,7,0,0,0,0.00,0,7,0.00,0.00,0,Sean Goldberg,0,0.00
1768,6,Belgium,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Sebastiaan Bornauw,0,0.00
1769,134,Poland,0.0,0,2,0,0,0,0.0,0,2,0.0,0.0,0,Sebastian Szymański,0,0.0
1770,180,Uruguay,0.0,0,2,0,0,0,0.0,1,2,0.0,0.0,0,Sebastián Coates,0,0.0
1771,77,Luxembourg,0.00,0,1,0,0,0,0.00,0,4,0.00,0.00,0,Seid Korac,0,0.00
1772,409,Morocco,0.0,0,4,0,0,0,0.0,1,7,0.0,0.0,0,Selim Amallah,0,0.0
1773,198,Moldova,0.45,0,1,0,0,1,0.00,0,8,0.45,0.00,0,Serafim Cojocari,1,0.45
1774,263,Germany,0.68,0,3,0,1,1,0.34,0,3,0.68,0.34,1,Serge Gnabry,2,0.34
1775,241,Estonia,0.37,0,1,0,0,1,0.00,0,6,0.37,0.00,0,Sergei Zenjov,1,0.37
1776,233,Serbia,0.39,0,3,0,1,0,0.39,1,3,0.39,0.39,1,Sergej Milinković-Savić,1,0.0
1777,249,Belarus,0.00,0,3,0,0,0,0.00,0,5,0.00,0.00,0,Sergey Karpovich,0,0.00
1778,363,Spain,0.0,0,4,0,0,0,0.0,1,4,0.0,0.0,0,Sergio Busquets,0,0.0
1779,270,Uruguay,0.0,0,3,0,0,0,0.0,0,3,0.0,0.0,0,Sergio Rochet,0,0.0
1780,119,Moldova,0.00,0,1,0,0,0,0.00,1,4,0.00,0.00,0,Sergiu Plătică,0,0.00
1781,305,United States,0.3,0,4,0,0,1,0.0,1,4,0.3,0.0,0,Sergiño Dest,1,0.3
1782,225,Ukraine,0.00,0,2,0,0,0,0.00,0,3,0.00,0.00,0,Serhiy Kryvtsov,0,0.00
1783,335,Kazakhstan,0.27,0,4,0,0,1,0.00,1,5,0.27,0.00,0,Serhiy Malyi,1,0.27
1784,149,Ukraine,0.00,0,1,0,0,0,0.00,0,6,0.00,0.00,0,Serhiy Sydorchuk,0,0.00
1785,91,Liechtenstein,0.00,0,0,0,0,0,0.00,0,3,0.00,0.00,0,Severin Schlegel,0,0.00
1786,66,Liechtenstein,0.00,0,0,0,0,0,0.00,0,3,0.00,0.00,0,Seyhan Yildiz,0,0.00
1787,540,Azerbaijan,0.17,0,6,0,0,1,0.00,3,6,0.17,0.00,0,Shakhruddin Magomedaliyev,1,0.17
1788,360,Rep. of Ireland,0.00,0,4,0,0,0,0.00,0,4,0.00,0.00,0,Shane Duffy,0,0.00
1789,18,Northern Ireland,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Shane Ferguson,0,0.00
1790,22,United States,0.0,0,0,0,0,0,0.0,0,2,0.0,0.0,0,Shaq Moore,0,0.0
1791,68,Malta,0.00,0,0,0,0,0,0.00,0,3,0.00,0.00,0,Shaun Dimech,0,0.00
1792,87,Northern Ireland,0.00,0,1,0,0,0,0.00,0,2,0.00,0.00,0,Shayne Lavery,0,0.00
1793,743,Northern Ireland,0.12,1,9,0,0,1,0.00,3,9,0.12,0.00,0,Shea Charles,1,0.12
1794,210,Japan,0.0,0,2,0,0,0,0.0,1,2,0.0,0.0,0,Shogo Taniguchi,0,0.0
1795,354,Israel,0.51,0,3,1,1,0,0.25,1,8,0.25,0.51,2,Shon Weissman,2,0.00
1796,390,Japan,0.0,0,4,0,0,0,0.0,0,4,0.0,0.0,0,Shūichi Gonda,0,0.0
1797,265,Switzerland,0.34,0,3,0,0,1,0.0,1,3,0.34,0.0,0,Silvan Widmer,1,0.34
1798,50,Bulgaria,0.00,0,0,0,0,0,0.00,0,2,0.00,0.00,0,Simeon Petrov,0,0.00
1799,64,Denmark,0.0,0,1,0,0,0,0.0,0,1,0.0,0.0,0,Simon Kjær,0,0.0
1800,629,Liechtenstein,0.00,0,8,0,0,0,0.00,3,9,0.00,0.00,0,Simon Lüchinger,0,0.00
1801,383,San Marino,0.23,0,4,0,1,0,0.23,1,8,0.23,0.23,1,Simone Franciosi,1,0.00
1802,4,Rep. of Ireland,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Sinclair Armstrong,0,0.00
1803,360,Bosnia & Herz'na,0.00,0,4,0,0,0,0.00,0,4,0.00,0.00,0,Siniša Saničanin,0,0.00
1804,165,Montenegro,0.55,0,2,0,1,0,0.55,2,2,0.55,0.55,1,Slobodan Rubežić,1,0.00
1805,216,Bosnia & Herz'na,0.00,0,3,0,0,0,0.00,1,5,0.00,0.00,0,Smail Prevljak,0,0.00
1806,475,Morocco,0.0,0,7,0,0,0,0.0,1,7,0.0,0.0,0,Sofiane Boufal,0,0.0
1807,660,Morocco,0.0,0,7,0,0,0,0.0,1,7,0.0,0.0,0,Sofyan Amrabat,0,0.0
1808,494,Albania,0.36,0,7,1,0,1,0.00,2,8,0.18,0.18,1,Sokol Cikalleshi,2,0.18
1809,1,Hungary,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Soma Szuhodovszki,0,0.00
1810,360,Korea Republic,0.25,0,4,0,0,1,0.0,0,4,0.25,0.0,0,Son Heung-min,1,0.25
1811,72,Korea Republic,0.0,0,0,0,0,0,0.0,0,3,0.0,0.0,0,Son Jun-ho,0,0.0
1812,180,Faroe Islands,0.00,0,2,0,0,0,0.00,2,2,0.00,0.00,0,Sonni Nattestad,0,0.00
1813,1,Wales,0.0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,Sorba Thomas,0,0.0
1814,31,Greece,0.00,0,0,0,0,0,0.00,0,2,0.00,0.00,0,Sotiris Alexandropoulos,0,0.00
1815,393,Bulgaria,0.23,0,5,0,1,0,0.23,0,7,0.23,0.23,1,Spas Delev,1,0.00
1816,13,Serbia,0.0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,Srđan Babić,0,0.0
1817,7,Bulgaria,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Stanislav Ivanov,0,0.00
1818,785,Slovakia,0.23,0,9,0,1,1,0.11,0,9,0.23,0.11,1,Stanislav Lobotka,2,0.11
1819,51,Bulgaria,1.76,0,1,0,0,1,0.00,0,2,1.76,0.00,0,Stanislav Shopov,1,1.76
1820,149,Israel,0.00,0,2,0,0,0,0.00,0,3,0.00,0.00,0,Stav Lemkin,0,0.00
1821,12,Cyprus,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Stavros Gavriel,0,0.00
1822,339,N. Macedonia,0.00,0,4,0,0,0,0.00,1,8,0.00,0.00,0,Stefan Aškovski,0,0.00
1823,176,Montenegro,0.00,0,1,0,0,0,0.00,0,6,0.00,0.00,0,Stefan Lončar,0,0.00
1824,35,Serbia,0.0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,Stefan Mitrović,0,0.0
1825,66,Montenegro,0.00,0,1,0,0,0,0.00,0,4,0.00,0.00,0,Stefan Mugoša,0,0.00
1826,453,Austria,0.40,0,5,0,0,2,0.00,2,6,0.40,0.00,0,Stefan Posch,2,0.40
1827,33,Faroe Islands,0.00,0,0,0,0,0,0.00,0,5,0.00,0.00,0,Stefan Radosavlevic,0,0.00
1828,225,N. Macedonia,0.40,0,3,0,0,1,0.00,1,3,0.40,0.00,0,Stefan Ristovski,1,0.40
1829,630,Montenegro,0.29,0,7,0,2,0,0.29,4,7,0.29,0.29,2,Stefan Savić,2,0.00
1830,526,Norway,0.00,0,6,0,0,0,0.00,0,6,0.00,0.00,0,Stefan Strandberg,0,0.00
1831,225,Netherlands,0.40,0,2,0,0,1,0.00,0,3,0.40,0.00,0,Stefan de Vrij,1,0.40
1832,164,Iceland,0.00,0,1,0,0,0,0.00,0,3,0.00,0.00,0,Stefán Þórðarson,0,0.00
1833,354,Cyprus,0.00,0,4,0,0,0,0.00,0,6,0.00,0.00,0,Stelios Andreou,0,0.00
1834,21,Estonia,0.00,0,0,0,0,0,0.00,0,3,0.00,0.00,0,Sten Reinkort,0,0.00
1835,101,Italy,0.89,0,1,0,1,0,0.89,0,2,0.89,0.89,1,Stephan El Shaarawy,1,0.00
1836,125,Canada,0.0,0,2,0,0,0,0.0,0,2,0.0,0.0,0,Stephen Eustáquio,0,0.0
1837,534,Montenegro,1.01,0,5,0,3,3,0.51,0,8,1.01,0.51,3,Stevan Jovetić,6,0.51
1838,630,Malta,0.00,0,7,0,0,0,0.00,3,7,0.00,0.00,0,Steve Borg,0,0.00
1839,90,France,0.0,0,1,0,0,0,0.0,0,1,0.0,0.0,0,Steve Mandanda,0,0.0
1840,5,Malta,0.00,0,0,0,0,0,0.00,1,1,0.00,0.00,0,Steve Pisani,0,0.00
1841,200,Netherlands,0.45,0,1,0,0,1,0.0,1,4,0.45,0.0,0,Steven Berghuis,1,0.45
1842,213,Netherlands,0.0,0,3,0,0,0,0.0,1,4,0.0,0.0,0,Steven Bergwijn,0,0.0
1843,270,Canada,0.0,0,3,0,0,0,0.0,1,3,0.0,0.0,0,Steven Vitória,0,0.0
1844,30,Switzerland,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Steven Zuber,0,0.00
1845,630,N. Macedonia,0.00,0,7,0,0,0,0.00,0,7,0.00,0.00,0,Stole Dimitrievski,0,0.00
1846,137,Serbia,0.00,0,2,0,0,0,0.00,0,3,0.00,0.00,0,Strahinja Eraković,0,0.00
1847,235,Serbia,0.38,0,3,0,1,0,0.38,2,3,0.38,0.38,1,Strahinja Pavlović,1,0.0
1848,180,Scotland,1.00,0,2,0,1,1,0.50,2,6,1.00,0.50,1,Stuart Armstrong,2,0.50
1849,534,Armenia,0.00,0,6,0,0,0,0.00,2,7,0.00,0.00,0,Styopa Mkrtchyan,0,0.00
1850,126,Saudi Arabia,0.0,0,1,0,0,0,0.0,0,3,0.0,0.0,0,Sultan Al-Ghanam,0,0.0
1851,720,Iceland,0.00,0,8,0,0,0,0.00,2,8,0.00,0.00,0,Sverrir Ingi Ingason,0,0.00
1852,1,Bulgaria,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Svetoslav Kovachev,0,0.00
1853,450,Belarus,0.00,0,5,0,0,0,0.00,2,5,0.00,0.00,0,Syarhey Ignatovich,0,0.00
1854,540,Belarus,0.00,0,6,0,0,0,0.00,3,6,0.00,0.00,0,Syarhey Palitsevich,0,0.00
1855,71,Iceland,0.00,0,1,0,0,0,0.00,0,3,0.00,0.00,0,Sævar Magnússon,0,0.00
1856,90,Rep. of Ireland,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Séamus Coleman,0,0.00
1857,133,Luxembourg,0.00,0,1,0,0,0,0.00,0,5,0.00,0.00,0,Sébastien Thill,0,0.00
1858,569,Faroe Islands,0.00,0,6,0,0,0,0.00,0,8,0.00,0.00,0,Sølvi Vatnhamar,0,0.00
1859,29,Tunisia,0.0,0,0,0,0,0,0.0,1,2,0.0,0.0,0,Taha Yassine Khenissi,0,0.0
1860,236,Israel,0.00,0,3,0,0,0,0.00,1,7,0.00,0.00,0,Tai Baribo,0,0.00
1861,86,Estonia,0.00,0,1,0,0,0,0.00,0,2,0.00,0.00,0,Taijo Teniste,0,0.00
1862,260,Canada,0.35,0,3,0,0,1,0.0,1,3,0.35,0.0,0,Tajon Buchanan,1,0.35
1863,90,Japan,0.0,0,2,0,0,0,0.0,0,2,0.0,0.0,0,Takefusa Kubo,0,0.0
1864,187,Japan,0.0,0,1,0,0,0,0.0,0,3,0.0,0.0,0,Takehiro Tomiyasu,0,0.0
1865,165,Japan,0.55,0,0,0,1,0,0.55,0,4,0.55,0.55,1,Takuma Asano,1,0.0
1866,60,Japan,0.0,0,0,0,0,0,0.0,0,3,0.0,0.0,0,Takumi Minamino,0,0.0
1867,16,Poland,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Taras Romanchuk,0,0.00
1868,611,Ukraine,0.00,0,7,0,0,0,0.00,2,7,0.00,0.00,0,Taras Stepanenko,0,0.00
1869,8,Qatar,0.0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,Tarek Salman,0,0.0
1870,102,Ghana,0.0,0,1,0,0,0,0.0,1,2,0.0,0.0,0,Tariq Lamptey,0,0.0
1871,27,Armenia,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Taron Voskanyan,0,0.00
1872,393,Albania,0.46,0,4,0,2,0,0.46,1,7,0.46,0.46,2,Taulant Seferi,2,0.00
1873,164,Greece,0.00,0,1,0,0,0,0.00,0,5,0.00,0.00,0,Taxiarchis Fountas,0,0.00
1874,454,Malta,0.00,0,5,0,0,0,0.00,2,6,0.00,0.00,0,Teddy Teuma,0,0.00
1875,733,Finland,0.98,0,9,0,3,5,0.37,0,11,0.98,0.37,3,Teemu Pukki,8,0.61
1876,180,Faroe Islands,0.00,0,2,0,0,0,0.00,0,2,0.00,0.00,0,Teitur Gestsson,0,0.00
1877,187,Kazakhstan,0.00,0,1,0,0,0,0.00,2,5,0.00,0.00,0,Temirlan Erlanov,0,0.00
1878,219,Netherlands,0.41,0,1,0,0,1,0.0,1,5,0.41,0.0,0,Teun Koopmeiners,1,0.41
1879,508,France,0.53,0,5,0,1,2,0.18,1,6,0.53,0.18,1,Theo Hernández,3,0.35
1880,7,Argentina,0.0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,Thiago Almada,0,0.0
1881,390,Brazil,0.23,0,4,0,0,1,0.0,0,4,0.23,0.0,0,Thiago Silva,1,0.23
1882,270,Belgium,0.0,0,3,0,0,0,0.0,0,3,0.0,0.0,0,Thibaut Courtois,0,0.0
1883,45,Netherlands,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Thijs Dallinga,0,0.00
1884,69,Germany,0.0,0,1,0,0,0,0.0,1,1,0.0,0.0,0,Thilo Kehrer,0,0.0
1885,44,Denmark,0.0,0,1,0,0,0,0.0,0,1,0.0,0.0,0,Thomas Delaney,0,0.0
1886,211,Belgium,0.0,0,2,0,0,0,0.0,1,3,0.0,0.0,0,Thomas Meunier,0,0.0
1887,201,Germany,0.0,0,3,0,0,0,0.0,0,3,0.0,0.0,0,Thomas Müller,0,0.0
1888,270,Ghana,0.0,0,3,0,0,0,0.0,0,3,0.0,0.0,0,Thomas Partey,0,0.0
1889,270,Albania,0.00,0,3,0,0,0,0.00,1,3,0.00,0.00,0,Thomas Strakosha,0,0.00
1890,106,Belgium,0.0,0,1,0,0,0,0.0,0,2,0.0,0.0,0,Thorgan Hazard,0,0.0
1891,234,Armenia,0.38,0,3,1,0,0,0.00,1,4,0.00,0.38,1,Tigran Barseghyan,1,0.00
1892,16,N. Macedonia,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Tihomir Kostadinov,0,0.00
1893,385,Netherlands,0.00,0,3,0,0,0,0.00,0,6,0.00,0.00,0,Tijjani Reijnders,0,0.00
1894,360,United States,0.0,0,4,0,0,0,0.0,1,4,0.0,0.0,0,Tim Ream,0,0.0
1895,593,Slovenia,0.00,0,7,0,0,0,0.00,2,8,0.00,0.00,0,Timi Elšnik,0,0.00
1896,270,Belgium,0.0,0,3,0,0,0,0.0,0,3,0.0,0.0,0,Timothy Castagne,0,0.0
1897,316,United States,0.28,0,4,0,1,0,0.28,0,4,0.28,0.28,1,Timothy Weah,1,0.0
1898,53,Luxembourg,0.00,0,1,0,0,0,0.00,0,3,0.00,0.00,0,Timothé Rupil,0,0.00
1899,395,Gibraltar,0.00,0,4,0,0,0,0.00,0,6,0.00,0.00,0,Tjay De Barr,0,0.00
1900,270,Belgium,0.33,0,3,0,0,1,0.0,0,3,0.33,0.0,0,Toby Alderweireld,1,0.33
1901,62,Wales,0.00,0,0,0,0,0,0.00,0,4,0.00,0.00,0,Tom Bradshaw,0,0.00
1902,90,Wales,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Tom Lockyer,0,0.00
1903,90,Finland,1.00,0,1,0,0,1,0.00,1,1,1.00,0.00,0,Tomas Galvez,1,1.00
1904,443,Poland,0.00,0,5,0,0,0,0.00,1,5,0.00,0.00,0,Tomasz Kędziora,0,0.00
1905,9,Slovenia,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Tomi Horvat,0,0.00
1906,13,San Marino,0.00,0,0,0,0,0,0.00,1,1,0.00,0.00,0,Tommaso Zafferani,0,0.00
1907,85,Czechia,2.12,0,1,0,1,1,1.06,0,1,2.12,1.06,1,Tomáš Chorý,2,1.06
1908,675,Czechia,0.00,0,8,0,0,0,0.00,0,8,0.00,0.00,0,Tomáš Holeš,0,0.00
1909,720,Czechia,0.50,0,8,1,2,1,0.25,1,8,0.37,0.37,3,Tomáš Souček,4,0.12
1910,502,Slovakia,0.18,0,4,0,1,0,0.18,2,9,0.18,0.18,1,Tomáš Suslov,1,0.00
1911,368,Czechia,0.24,0,4,0,1,0,0.24,0,6,0.24,0.24,1,Tomáš Čvančara,1,0.00
1912,530,Azerbaijan,0.17,0,6,0,1,0,0.17,2,7,0.17,0.17,1,Toral Bayramov,1,0.00
1913,90,Portugal,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Toti Gomes,0,0.00
1914,714,Northern Ireland,0.00,0,8,0,0,0,0.00,2,8,0.00,0.00,0,Trai Hume,0,0.00
1915,34,England,0.0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,Trent Alexander-Arnold,0,0.0
1916,36,Rep. of Ireland,0.00,0,0,0,0,0,0.00,0,3,0.00,0.00,0,Troy Parrott,0,0.00
1917,159,Romania,0.00,0,2,0,0,0,0.00,0,3,0.00,0.00,0,Tudor Băluță,0,0.00
1918,17,Finland,0.00,0,0,0,0,0,0.00,1,1,0.00,0.00,0,Tuomas Ollila,0,0.00
1919,360,United States,0.0,0,4,0,0,0,0.0,1,4,0.0,0.0,0,Tyler Adams,0,0.0
1920,35,Poland,0.00,0,0,0,0,0,0.00,1,1,0.00,0.00,0,Tymoteusz Puchacz,0,0.00
1921,19,Netherlands,0.00,0,0,0,0,0,0.00,0,2,0.00,0.00,0,Tyrell Malacia,0,0.00
1922,31,England,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Tyrone Mings,0,0.00
1923,173,Kazakhstan,0.00,0,2,0,0,0,0.00,1,5,0.00,0.00,0,Tïmwr Dosmagambetov,0,0.00
